BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,ID,InteriorColorText,Km,MakeText,ModelText,Properties,Seats,TransmissionTypeText
Silver,Limousine,1994,Zuzwil,null,Occasion,null,null,5,Allrad,1,1994,Benzin,212,836.0,beige,130300,Lancia,DELTA,"\"Ab MFK\"",5,Schaltgetriebe manuell
Silver,Coupé,3824,Zuzwil,277 g/km,Occasion,G,11.5 l/100km,2,Hinterradantrieb,8,2005,Benzin,355,1047.0,schwarz,39400,Porsche,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
Other,Coupé,2491,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,6,1984,Benzin,160,437.0,anthrazit,584,Alfa Romeo,GTV,null,4,Schaltgetriebe
Black,Coupé,1397,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1978,Benzin,93,758.0,schwarz,90000,Renault,Alpine A110,"\"Ab MFK\"",2,Schaltgetriebe
Silver,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1984,Benzin,150,840.0,schwarz,78000,Renault,ALPINE,"\"Ab MFK\"",4,Schaltgetriebe manuell
Silver,Cabriolet,7200,Sursee,null,Occasion,null,null,3,Hinterradantrieb,3,1968,Benzin,360,857.0,schwarz,1000,Ford (usa),MUSTANG,null,4,Automat
Silver,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,6,2002,Benzin,306,924.0,anthrazit,24400,Mercedes-Benz,SL 500,"\"Ab MFK\"",2,Automat
Gray,Limousine,2315,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1982,Benzin,143,349.0,mehrfarbig,238500,Bmw,323,"\"Ab MFK\"",5,Schaltgetriebe
Black,Coupé,4282,Zuzwil,358 g/km,Occasion,G,15.0 l/100km,2,Hinterradantrieb,1,2006,Benzin,385,606.0,braun,92500,Aston Martin,V8 Vantage,"\"Ab MFK\"",2,Schaltgetriebe manuell
Black,SUV / Geländewagen,4806,Zuzwil,358 g/km,Occasion,G,14.9 l/100km,5,Allrad,4,2008,Benzin,500,673.0,schwarz,18200,Porsche,CAYENNE,"\"Ab MFK\"",5,Automat
Black,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,7,2002,Benzin,450,770.0,schwarz,21400,Audi,RS6,"\"Ab MFK\"",5,Automat sequentiell
Blue,Limousine,4617,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,1,1999,Benzin,333,19.0,mehrfarbig,146500,Bmw-Alpina,3 SERIES,"\"Ab MFK\"",5,Schaltgetriebe
Gray,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,6,2003,Benzin,450,352.0,anthrazit,42600,Audi,RS6,"\"Ab MFK\"",5,Automat sequentiell
Other,Coupé,5474,Zuzwil,520 g/km,Occasion,G,22.3 l/100km,2,Hinterradantrieb,8,1999,Benzin,442,378.0,blau,92000,Ferrari,456,"\"Ab MFK\"",4,Automat
Blue,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,10,2002,Benzin,500,44.0,anthrazit,32000,Mercedes-Benz,SL 55 AMG,"\"Ab MFK\"",2,Automat
Silver,Limousine,5981,Zuzwil,357 g/km,Occasion,G,14.9 l/100km,4,Hinterradantrieb,8,2004,Benzin,612,876.0,beige,61000,Mercedes-Benz,S 65 AMG,"\"Ab MFK\"",5,Automat
White,Limousine,2979,Zuzwil,238 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,9,2000,Benzin,231,1090.0,schwarz,49700,Bmw,330,"\"Ab MFK\"",5,Automat
Blue,Coupé,2664,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,6,1978,Benzin,150,188.0,blau,77300,Renault,ALPINE,"\"Ab MFK\"",4,Schaltgetriebe manuell
Yellow,Limousine,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,4,2005,Benzin,503,218.0,beige,3000,Bmw,M5,null,5,Automatisiertes Schaltgetriebe
Blue,Cabriolet,2198,Zuzwil,205 g/km,Occasion,G,8.5 l/100km,2,Hinterradantrieb,6,2004,Benzin,147,70.0,braun,9000,Opel,SPEEDSTER,"\"Ab MFK\"",2,Schaltgetriebe manuell
Silver,Limousine,1796,Zuzwil,187 g/km,Occasion,G,8.0 l/100km,4,Hinterradantrieb,6,2010,Benzin,204,868.0,schwarz,29800,Mercedes-Benz,E 250,"\"Ab MFK\"",5,Automat sequentiell
Silver,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,6,2008,Benzin,580,896.0,schwarz,29300,Audi,RS6,"\"Ab MFK\", \"Tuning\"",5,Automat sequentiell
Silver,Kleinwagen,602,Zuzwil,null,Occasion,null,null,4,Vorderradantrieb,7,1986,Benzin,29,901.0,grau,80500,Citroen,2CV,"\"Ab MFK\"",4,Schaltgetriebe manuell
Black,Coupé,5786,Zuzwil,321 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,6,2000,Benzin,367,580.0,schwarz,103800,Mercedes-Benz,CL 600,"\"Ab MFK\"",4,Automat
Silver,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,5,2002,Benzin,306,922.0,beige,64000,Mercedes-Benz,SL 500,"\"Ab MFK\"",2,Automat
Blue,Cabriolet,2494,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,1990,Benzin,170,134.0,mehrfarbig,27700,Bmw,Z1,null,2,Schaltgetriebe manuell
Blue,Cabriolet,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,2008,Benzin,626,184.0,schwarz,2400,Mercedes-Benz,SLR,"\"Ab MFK\"",2,Automatik-Getriebe
Blue,Coupé,1984,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,5,1985,Benzin,125,185.0,null,47000,Porsche,924,null,4,Schaltgetriebe manuell
Gray,Kleinwagen,1747,Zuzwil,197 g/km,Occasion,G,8.3 l/100km,3,Vorderradantrieb,5,2004,Benzin,131,286.0,anthrazit,75200,Fiat,PUNTO,"\"Ab MFK\"",5,Schaltgetriebe manuell
Gray,Limousine,1984,Zuzwil,199 g/km,Occasion,G,8.5 l/100km,5,Allrad,3,2011,Benzin,270,323.0,schwarz,36300,Vw,GOLF,"\"Ab MFK\"",5,Schaltgetriebe manuell
Gray,SUV / Geländewagen,4511,Zuzwil,380 g/km,Occasion,null,15.8 l/100km,5,Allrad,3,2003,Benzin,340,365.0,grau,59900,Porsche,CAYENNE,"\"Ab MFK\"",5,Automatik-Getriebe
Other,Limousine,4663,Porrentruy,231 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,9,2011,Benzin,520,389.0,schwarz,19900,Mercedes-Benz,S 500,"\"Ab MFK\"",5,Automat sequentiell
Other,Coupé,5704,Porrentruy,null,Occasion,null,null,2,Hinterradantrieb,9,1995,Benzin,520,392.0,schwarz,64800,Lamborghini,DIABLO,"\"Ab MFK\"",2,Schaltgetriebe manuell
Other,Limousine,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,2005,Benzin,582,407.0,schwarz,16660,Mercedes-Benz,"","\"Ab MFK\"",2,Automatik-Getriebe
Other,Coupé,2946,Zuzwil,238 g/km,Occasion,G,10.0 l/100km,2,Vorderradantrieb,10,2003,Benzin,208,412.0,braun,72600,Peugeot,406,"\"Ab MFK\"",4,Schaltgetriebe manuell
Red,Cabriolet,2480,Zuzwil,null,Occasion,null,9.7 l/100km,2,Hinterradantrieb,3,1998,Benzin,204,478.0,grau,73200,Porsche,BOXSTER,"\"Ab MFK\"",2,Automatik-Getriebe
Black,Cabriolet,3199,Zuzwil,274 g/km,Occasion,G,11.5 l/100km,2,Hinterradantrieb,4,2000,Benzin,224,732.0,schwarz,8900,Mercedes-Benz,SL 320,"\"Ab MFK\"",2,Automat
Black,Cabriolet,1781,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,2005,Benzin,225,793.0,schwarz,16000,Lotus,"","\"Ab MFK\"",2,Schaltgetriebe
Silver,Cabriolet,1991,Safenwil,null,Oldtimer,null,null,2,Hinterradantrieb,1,1957,Benzin,90,906.0,bordeaux,98320,Triumph,TR3,"\"Ab MFK\"",2,Schaltgetriebe manuell
Silver,Coupé,3496,Zuzwil,470 g/km,Occasion,null,20.8 l/100km,2,Hinterradantrieb,7,1998,Benzin,380,982.0,schwarz,41300,Ferrari,F355,"\"Ab MFK\"",2,Schaltgetriebe manuell
Blue,Limousine,4941,Zuzwil,336 g/km,Occasion,G,13.9 l/100km,4,Hinterradantrieb,8,2000,Benzin,400,99.0,braun,62300,Bmw,M5,"\"Ab MFK\"",5,Schaltgetriebe manuell
Blue,Cabriolet,2295,Zuzwil,233 g/km,Occasion,null,9.7 l/100km,2,Hinterradantrieb,8,2002,Benzin,197,193.0,schwarz,30500,Mercedes-Benz,SLK 230,"\"Ab MFK\"",2,Automatik-Getriebe
Black,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,11,2001,Benzin,306,667.0,anthrazit,20500,Mercedes-Benz,SL 500,"\"Ab MFK\"",2,Automat
Blue,Coupé,3496,Zuzwil,null,Occasion,null,20.8 l/100km,2,Hinterradantrieb,5,1995,Benzin,380,84.0,schwarz,78000,Ferrari,F355,"\"Ab MFK\"",2,Schaltgetriebe manuell
Silver,Cabriolet,1998,Zuzwil,null,Occasion,null,8.7 l/100km,2,Hinterradantrieb,6,1997,Benzin,200,883.0,schwarz,23500,Renault,SPORT SPIDER,null,2,Schaltgetriebe manuell
Silver,Cabriolet,3600,Zuzwil,309 g/km,Occasion,null,12.9 l/100km,2,Allrad,9,2004,Benzin,420,980.0,schwarz,21400,Porsche,911,"\"Ab MFK\"",2,Automatik-Getriebe
White,Coupé,2663,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,11,1979,Benzin,150,1085.0,blau,11200,Renault,ALPINE,"\"Ab MFK\"",0,Schaltgetriebe
Red,Coupé,5987,Zuzwil,400 g/km,Occasion,null,16.9 l/100km,2,Hinterradantrieb,1,1996,Benzin,394,479.0,null,36600,Mercedes-Benz,CL 600,"\"Ab MFK\"",4,Automat
Black,Coupé,4163,Zuzwil,298 g/km,Occasion,G,12.4 l/100km,2,Allrad,5,2008,Benzin,353,665.0,schwarz,67700,Audi,S5,"\"Ab MFK\"",4,Schaltgetriebe manuell
Silver,Coupé,6496,Zuzwil,480 g/km,Occasion,G,20.6 l/100km,2,Allrad,5,2010,Benzin,670,958.0,schwarz,20800,Lamborghini,MURCIÉLAGO,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
White,Limousine,5998,Zuzwil,423 g/km,Occasion,G,17.7 l/100km,4,Allrad,1,2006,Benzin,560,1135.0,schwarz,43000,Bentley,CONTINENTAL,"\"Ab MFK\"",4,Automat
Red,Coupé,3387,Zuzwil,295 g/km,Occasion,G,12.0 l/100km,2,Hinterradantrieb,1,1998,Benzin,300,457.0,anthrazit,58200,Porsche,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
Silver,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,3,2010,Benzin,580,950.0,schwarz,26300,Audi,RS6,"\"Ab MFK\"",5,Automat
White,SUV / Geländewagen,3996,Zuzwil,288 g/km,Occasion,G,10.9 l/100km,5,Allrad,2,2002,Diesel,250,1079.0,schwarz,148300,Mercedes-Benz,ML 400,"\"Ab MFK\"",5,Automat
White,SUV / Geländewagen,3653,Zuzwil,327 g/km,Vorführmodell,G,13.8 l/100km,5,Allrad,11,2008,Benzin,245,1117.0,schwarz,150,Hummer,H3,"\"Ab MFK\"",5,Schaltgetriebe manuell
Blue,Limousine,5377,Zuzwil,338 g/km,Occasion,null,14.2 l/100km,4,Hinterradantrieb,7,1995,Benzin,327,139.0,grau,119600,Bmw,750,"\"Ab MFK\"",5,Automat
Gray,Limousine,1994,Zuzwil,null,Occasion,null,null,5,Allrad,2,1992,Benzin,177,259.0,mehrfarbig,155000,Lancia,DELTA,"\"Ab MFK\"",5,Schaltgetriebe manuell
Black,Coupé,6496,Porrentruy,495 g/km,Occasion,G,21.3 l/100km,2,Allrad,4,2011,Benzin,641,530.0,schwarz,7890,Lamborghini,MURCIÉLAGO,"\"Ab MFK\"",2,Schaltgetriebe manuell
Silver,Limousine,3199,Zuzwil,null,Occasion,null,11.9 l/100km,4,Hinterradantrieb,12,1996,Benzin,220,935.0,beige,56100,Mercedes-Benz,E 320,"\"Ab MFK\"",5,Automat
Blue,Coupé,6262,Zuzwil,350 g/km,Occasion,G,15.0 l/100km,3,Hinterradantrieb,1,2013,Benzin,736,105.0,braun,12000,Ferrari,F12,"\"Direkt-/Parallelimport\"",2,Automatisiertes Schaltgetriebe
Black,Cabriolet,5204,Zuzwil,332 g/km,Occasion,G,14.2 l/100km,2,Allrad,4,2010,Benzin,525,520.0,schwarz,37000,Audi,R8,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Black,SUV / Geländewagen,4619,Zuzwil,356 g/km,Occasion,G,14.9 l/100km,5,Allrad,2,2002,Benzin,347,776.0,schwarz,23800,Bmw,X5,"\"Ab MFK\"",5,Automat sequentiell
Silver,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1994,Benzin,320,909.0,braun,111500,Mercedes-Benz,SL 500,"\"Ab MFK\"",0,Automat
Blue,Cabriolet,3199,Zuzwil,274 g/km,Occasion,G,11.5 l/100km,2,Hinterradantrieb,4,2000,Benzin,224,138.0,schwarz,25100,Mercedes-Benz,SL 320,"\"Ab MFK\"",2,Automat
Black,Cabriolet,2494,Zuzwil,232 g/km,Occasion,null,9.7 l/100km,2,Hinterradantrieb,6,2000,Benzin,170,635.0,schwarz,228000,Bmw,323,"\"Ab MFK\"",4,Automatik-Getriebe
Blue,Cabriolet,3498,Zuzwil,255 g/km,Occasion,null,10.6 l/100km,2,Hinterradantrieb,5,2008,Benzin,272,90.0,braun,3200,Mercedes-Benz,SLK 350,"\"Ab MFK\"",2,Automatik-Getriebe
White,Limousine,1997,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,6,1977,Benzin,128,1080.0,mehrfarbig,10800,Triumph,Dolomite,"\"Ab MFK\"",5,Schaltgetriebe manuell
White,Limousine,2976,Zuzwil,233 g/km,Occasion,null,9.7 l/100km,4,Vorderradantrieb,2,2004,Benzin,220,1083.0,schwarz,95300,Audi,A4,"\"Ab MFK\"",5,Automatik-Getriebe
Gray,Coupé,5730,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1981,Benzin,0,254.0,rot,27700,Chevrolet,CORVETTE,"\"Ab MFK\"",2,Automatik-Getriebe
Other,Limousine,2771,Zuzwil,240 g/km,Occasion,null,10.0 l/100km,4,Vorderradantrieb,2,1998,Benzin,193,418.0,beige,94000,Audi,A6,null,5,Automatik-Getriebe
Blue,SUV / Geländewagen,5403,Zuzwil,null,Occasion,null,null,5,null,3,2003,Benzin,300,49.0,schwarz,130000,Lincoln,Navigator,"\"Ab MFK\"",7,Automatik-Getriebe
Red,Coupé,3600,Zuzwil,309 g/km,Occasion,null,12.9 l/100km,2,Allrad,1,2002,Benzin,420,492.0,beige,29000,Porsche,911,"\"Ab MFK\"",4,Automatik-Getriebe
Black,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,10,2007,Benzin,400,649.0,schwarz,21500,Maserati,QUATTROPORTE,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
Black,SUV / Geländewagen,2977,Zuzwil,null,Occasion,null,null,3,Allrad,7,1979,Diesel,0,822.0,mehrfarbig,240500,Toyota,LAND CRUISER,null,6,Schaltgetriebe
Gray,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,9,2008,Benzin,580,266.0,schwarz,24600,Audi,RS6,"\"Ab MFK\"",5,Automat
Other,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,2,2007,Benzin,730,39.0,schwarz,46000,Mercedes-Benz,S 65 AMG,"\"Ab MFK\"",5,Automat sequentiell
Silver,Cabriolet,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,10,2007,Benzin,626,976.0,schwarz,29800,Mercedes-Benz,SLR,"\"Ab MFK\"",2,Automatik-Getriebe
White,Limousine,4941,Zuzwil,336 g/km,Occasion,null,13.9 l/100km,4,Hinterradantrieb,10,1998,Benzin,400,1150.0,schwarz,39700,Bmw,M5,"\"Ab MFK\"",5,Schaltgetriebe manuell
Gray,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,9,2003,Benzin,420,272.0,blau,63300,Porsche,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
Silver,Limousine,2597,Zuzwil,257 g/km,Occasion,null,10.7 l/100km,4,Hinterradantrieb,7,2000,Benzin,170,861.0,grau,162900,Mercedes-Benz,C 240,"\"Ab MFK\"",5,Automatik-Getriebe
White,Cabriolet,3798,Zuzwil,279 g/km,Occasion,G,12.3 l/100km,2,Hinterradantrieb,3,2013,Benzin,625,1140.0,schwarz,12000,Mclaren,12C,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Blue,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,10,1998,Benzin,354,164.0,schwarz,35000,Mercedes-Benz,E 55 AMG,"\"Ab MFK\"",5,Automat
Black,Coupé,1984,Zuzwil,188 g/km,Occasion,G,7.9 l/100km,3,Allrad,8,2008,Benzin,272,579.0,schwarz,29300,Audi,TT,"\"Ab MFK\", \"Tuning\"",4,Automatisiertes Schaltgetriebe
Black,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,6,2003,Benzin,420,715.0,schwarz,85200,Porsche,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
Blue,Coupé,3239,Zuzwil,null,Occasion,null,15.7 l/100km,2,Hinterradantrieb,4,1998,Benzin,332,169.0,beige,97200,Aston Martin,DB7,"\"Ab MFK\"",4,Automatik-Getriebe
Black,Limousine,1799,Zuzwil,218 g/km,Occasion,null,9.2 l/100km,4,Hinterradantrieb,11,1997,Benzin,122,528.0,schwarz,118200,Mercedes-Benz,C 180,"\"Ab MFK\"",5,Schaltgetriebe manuell
Black,Kombi,4266,Zuzwil,280 g/km,Occasion,null,11.7 l/100km,5,Hinterradantrieb,1,1998,Benzin,306,752.0,schwarz,64100,Mercedes-Benz,C 43 AMG,"\"Ab MFK\"",5,Automat
Silver,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,6,2000,Benzin,420,947.0,schwarz,127800,Porsche,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
White,Coupé,5999,Zuzwil,490 g/km,Occasion,G,21.3 l/100km,2,Hinterradantrieb,4,2007,Benzin,620,1097.0,beige,22000,Ferrari,599,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Blue,Limousine,4172,Zuzwil,322 g/km,Occasion,null,13.5 l/100km,4,Allrad,9,1997,Benzin,300,32.0,schwarz,125400,Audi,A8,null,5,Automat
Red,Limousine,4973,Zuzwil,null,Occasion,null,13.5 l/100km,4,Hinterradantrieb,11,1996,Benzin,347,506.0,schwarz,33700,Mercedes-Benz,E 50 AMG,"\"Ab MFK\"",5,Automat
Black,Limousine,1984,Zuzwil,190 g/km,Occasion,G,7.9 l/100km,5,Vorderradantrieb,1,2009,Benzin,200,563.0,anthrazit,53300,Seat,LEON,"\"Ab MFK\"",5,Schaltgetriebe manuell
Black,SUV / Geländewagen,4266,Zuzwil,345 g/km,Occasion,G,14.4 l/100km,5,Allrad,4,2001,Benzin,272,700.0,schwarz,16000,Mercedes-Benz,ML 430,"\"Ab MFK\"",5,Automat
Silver,SUV / Geländewagen,4921,Zuzwil,346 g/km,Occasion,G,12.8 l/100km,5,Allrad,9,2006,Diesel,313,853.0,null,104500,Vw,TOUAREG,"\"Ab MFK\"",5,Automat
Silver,Limousine,4966,Zuzwil,290 g/km,Occasion,G,12.1 l/100km,4,Hinterradantrieb,4,2005,Benzin,306,983.0,grau,78700,Mercedes-Benz,CLS 500,"\"Ab MFK\"",4,Automat sequentiell
Silver,Coupé,3596,Zuzwil,277 g/km,Occasion,G,11.4 l/100km,2,Allrad,3,2002,Benzin,320,1035.0,blau,68100,Porsche,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
Silver,Coupé,3824,Zuzwil,285 g/km,Occasion,G,11.8 l/100km,2,Allrad,2,2006,Benzin,355,1052.0,schwarz,101200,Porsche,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
Red,Coupé,4244,Zuzwil,400 g/km,Occasion,null,17.5 l/100km,2,Hinterradantrieb,3,2005,Benzin,390,443.0,braun,41800,Maserati,COUPÉ GT,"\"Ab MFK\"",4,Automatik-Getriebe
Black,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,7,2003,Benzin,500,511.0,schwarz,43300,Mercedes-Benz,SL 55 AMG,"\"Ab MFK\"",2,Automat
Black,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1985,Benzin,223,622.0,mehrfarbig,97000,Mercedes-Benz,SL-CLASS,"\"Ab MFK\"",2,Automat
Black,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,10,2000,Benzin,420,832.0,schwarz,80000,Porsche,911,"\"Ab MFK\"",4,Automatik-Getriebe
Blue,Coupé,3506,Zuzwil,366 g/km,Occasion,G,15.7 l/100km,2,Hinterradantrieb,7,2002,Benzin,354,167.0,schwarz,36700,Lotus,ESPRIT,"\"Ab MFK\"",2,Schaltgetriebe manuell
Yellow,Cabriolet,3800,Zuzwil,270 g/km,Occasion,G,11.5 l/100km,2,Allrad,4,2011,Benzin,530,220.0,schwarz,28000,Porsche,911,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Silver,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,10,2005,Benzin,400,1068.0,braun,33500,Maserati,QUATTROPORTE,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
Blue,Limousine,3199,Zuzwil,260 g/km,Occasion,G,10.8 l/100km,4,Hinterradantrieb,5,2002,Benzin,218,122.0,schwarz,145100,Mercedes-Benz,C 320,"\"Ab MFK\"",5,Automat
Other,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,4,2004,Benzin,600,197.0,null,23000,Mercedes-Benz,SL 600,"\"Ab MFK\"",2,Automat
Other,Limousine,1984,Zuzwil,217 g/km,Occasion,G,9.1 l/100km,3,Allrad,4,2010,Benzin,265,403.0,schwarz,34800,Audi,S3,"\"Ab MFK\"",5,Schaltgetriebe manuell
Other,Coupé,3600,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,2007,Benzin,415,439.0,null,5000,Porsche,911,"\"Rennwagen\"",1,Automatik-Getriebe
Black,Limousine,5439,Zuzwil,317 g/km,Occasion,G,13.2 l/100km,4,Hinterradantrieb,3,2003,Benzin,500,566.0,schwarz,121900,Mercedes-Benz,S 55 AMG,"\"Ab MFK\"",5,Automat
Silver,Cabriolet,3199,Zuzwil,274 g/km,Occasion,G,11.5 l/100km,2,Hinterradantrieb,8,1999,Benzin,224,1051.0,null,83600,Mercedes-Benz,SL 320,"\"Ab MFK\"",2,Automat
Red,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,9,2002,Benzin,450,508.0,grau,71900,Audi,RS6,"\"Ab MFK\"",5,Automat sequentiell
Black,Coupé,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,1995,Benzin,394,512.0,braun,62000,Mercedes-Benz,S 600,"\"Ab MFK\"",4,Automat
Silver,Limousine,1290,Zuzwil,null,Occasion,null,null,2,null,6,1972,Benzin,0,837.0,schwarz,79380,Alfa Romeo,GT,null,5,Schaltgetriebe manuell
Other,Limousine,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,4,Hinterradantrieb,5,2000,Benzin,306,202.0,schwarz,99900,Mercedes-Benz,S 500,"\"Ab MFK\"",5,Automat
Silver,Coupé,5513,Zuzwil,353 g/km,Occasion,G,14.7 l/100km,2,Hinterradantrieb,7,2003,Benzin,500,856.0,beige,22400,Mercedes-Benz,CL 600,"\"Ab MFK\"",4,Automat
Silver,Cabriolet,6761,Zuzwil,456 g/km,Occasion,G,19.0 l/100km,2,Hinterradantrieb,7,2001,Benzin,329,893.0,beige,38000,Rolls-Royce,CORNICHE,"\"Ab MFK\"",4,Automat
Blue,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,10,2003,Benzin,500,132.0,grau,49900,Mercedes-Benz,SL 600,"\"Ab MFK\"",2,Automat
Gray,Limousine,2494,Zuzwil,221 g/km,Occasion,null,9.2 l/100km,4,Hinterradantrieb,7,1997,Benzin,170,312.0,mehrfarbig,82500,Bmw,323,"\"Ab MFK\"",5,Schaltgetriebe manuell
Gray,Coupé,1983,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1978,Benzin,125,320.0,braun,51000,Porsche,924,"\"Ab MFK\"",4,Schaltgetriebe manuell
Gray,Kombi,2402,Zuzwil,266 g/km,Occasion,null,10.0 l/100km,3,Allrad,2,2011,Diesel,122,325.0,schwarz,50400,Land Rover,DEFENDER,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Schaltgetriebe manuell
Black,Cabriolet,6498,Porrentruy,370 g/km,Occasion,G,16.0 l/100km,2,Allrad,3,2014,Benzin,700,669.0,rot,1999,Lamborghini,AVENTADOR,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Black,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,1,2003,Benzin,517,706.0,blau,23100,Ferrari,575M,"\"Ab MFK\"",2,Automatik-Getriebe
Silver,Limousine,4395,Zuzwil,232 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,3,2012,Benzin,560,965.0,beige,19000,Bmw,M5,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
Silver,Coupé,3600,Zuzwil,376 g/km,Occasion,null,15.7 l/100km,2,Allrad,4,1995,Benzin,408,978.0,schwarz,127850,Porsche,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
Blue,Cabriolet,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,2008,Benzin,582,118.0,schwarz,32500,Mercedes-Benz,"","\"Ab MFK\"",4,Automatik-Getriebe
Gray,Cabriolet,3596,Zuzwil,270 g/km,Occasion,G,11.2 l/100km,2,Hinterradantrieb,6,2005,Benzin,325,241.0,schwarz,20400,Porsche,911,"\"Ab MFK\"",2,Schaltgetriebe manuell
Other,Coupé,3600,Zuzwil,null,Occasion,null,null,2,Allrad,2,2007,Benzin,800,421.0,schwarz,34000,Porsche,911,"\"Ab MFK\", \"Tuning\"",2,Schaltgetriebe
Black,Cabriolet,2979,Zuzwil,237 g/km,Occasion,G,9.9 l/100km,2,Hinterradantrieb,5,2001,Benzin,231,535.0,schwarz,65300,Bmw,330,"\"Ab MFK\"",4,Schaltgetriebe manuell
